City,Place Type,Name,PlaceID,Address,Rating,Author,Review
Delhi,cafe,Triveni Terrace Cafe,ChIJgYWp8Cz9DDkRHGRazZ5BlZg,"205, Tansen Marg, Opp. FICCI Auditorium, Todermal Road Area, Mandi House, New Delhi",4.4,Pradeep Bhatia,"This is a small cafe which is part outdoors and part indoors.
It is a nice place to go to when combined with a visit to an event happening in the Triveni Kala Sangam. Such places have a charm of their own as they are quite different from a regular restaurant.
We had a good experience. The service was polite, quick. whatever we ordered was excellent value for money."
Delhi,cafe,Triveni Terrace Cafe,ChIJgYWp8Cz9DDkRHGRazZ5BlZg,"205, Tansen Marg, Opp. FICCI Auditorium, Todermal Road Area, Mandi House, New Delhi",4.4,Wandering Akriti,"One the very few places that made me rate them 1 star. I don’t usually rate any restaurant so low. But the service here is pathetic and rude. Food is notoriously tasteless. Sitting is absolutely uncomfortable. I could have passed it saying rustic interior but I’m not gonna lie to you. It’s just not good.

They won’t let you eat in peace and throw the menu at your face for next round of order. The ragi idli was way too salty and the lassi was way too sweet.

Not gonna recommend.

The only good part was the green Open air theatre outside where I sat to write this review.

Also the name is misleading. It’s not a terrace cafe. It’s on ground floor with some open air sitting space."
Delhi,cafe,Triveni Terrace Cafe,ChIJgYWp8Cz9DDkRHGRazZ5BlZg,"205, Tansen Marg, Opp. FICCI Auditorium, Todermal Road Area, Mandi House, New Delhi",4.4,Rajeev Verma,"It's one of the best cafe in the central Delhi area, good food, good ambience, great vibes, art , theater, music, etc,

The food is just amazing, the menu is very simple and the prices are very reasonable , their drinks are also simple but tasty..

Parking is not a problem, the place is simply outstanding... worth going again and again..."
Delhi,cafe,Triveni Terrace Cafe,ChIJgYWp8Cz9DDkRHGRazZ5BlZg,"205, Tansen Marg, Opp. FICCI Auditorium, Todermal Road Area, Mandi House, New Delhi",4.4,shivani dubey,"This place is such a soothing, cozy place to relax & enjoy food. They also organized some kind of dance performances & other cultural related fests. Basically it is an art gallery where you can enjoy some different kinds of pictures photographed by some famous persons."
Delhi,cafe,Triveni Terrace Cafe,ChIJgYWp8Cz9DDkRHGRazZ5BlZg,"205, Tansen Marg, Opp. FICCI Auditorium, Todermal Road Area, Mandi House, New Delhi",4.4,Srishti Jha,"*Ambience (4.5/5) :- The ambience was too cool and cozy. Ideal place to visit during monsoon. It is situated inside Triveni Kala Sangam so you can both enjoy food and Art

* Service (5/5):- The service was very fast unexpectedly. The staff were very cooperative and friendly.

*Food (5/5):- Ordered their Palak Patta Chaat ; Masal chai and Veg thali
Palak patta chaat was damn tasty . Couldn't wait more to take pictures 😀 Also chai and veg thali were good too. Must try their palak patta chaat if you visit.

OVERALL VERDICT:- 5/5"
Delhi,cafe,Another Fine Day Cafe & Reading Room,ChIJ___P1ssYDTkRQDTjL5IZreU,"Ground Floor, MPD Tower, Golf Course Rd, DLF Phase 5, Sector 43, Gurugram",4.4,Siddhant Chopra,"I really had a good breakfast experience at this place. A good part is that they serve all day breakfast which means u can have it at anytime

My favourite were the pancake with banana on the side of Nutella and maple syrup and tomato mozzarella sandwich
The cold coffee was nice too

You can definitely plan a breakfast outing with friends/family 😉 #mydeliciousjourney"
Delhi,cafe,Another Fine Day Cafe & Reading Room,ChIJ___P1ssYDTkRQDTjL5IZreU,"Ground Floor, MPD Tower, Golf Course Rd, DLF Phase 5, Sector 43, Gurugram",4.4,Ram narayan Vanneri,"Was here for lunch on a weekday. The place was not busy and we found the table without waiting. The place is located inside a corporate building on the ground floor. They have few books and indoor games available for use. The food was great, specially the sandwich. Digital payment are accepted. The place was quite and has tables suitable for couples and groups. They also have high chairs."
Delhi,cafe,Another Fine Day Cafe & Reading Room,ChIJ___P1ssYDTkRQDTjL5IZreU,"Ground Floor, MPD Tower, Golf Course Rd, DLF Phase 5, Sector 43, Gurugram",4.4,Ashish Mishra,"Excellent cafe with a great selection for brunch.This cafe is cozy and beautifully designed, i loved the area of books and games available in this place..They have a lot on their menu ranging from burgers to pasta to mezze platters and mains along with beverages and desserts.The food is also good and the coffee is decent.A great place to hangout with friends or family.

I definitely recommend ..."
Delhi,cafe,Another Fine Day Cafe & Reading Room,ChIJ___P1ssYDTkRQDTjL5IZreU,"Ground Floor, MPD Tower, Golf Course Rd, DLF Phase 5, Sector 43, Gurugram",4.4,Sidharth Shukla,"Been here a few times since one started working on golf course road.

Nice place with a decent menu. Can be quite full on weekdays during lunch owing to being located near so many offices.

Small parking space which can be a pain but do ask the guard for help.

Prices are OK depending on what you eat. In some cases I think it's over priced.. A simple ham (chicken not pork) and cheese sandwich is almost 400... Good sandwich but shoukd be closer to 250 for quantity given.

Worth a visit."
Delhi,cafe,Another Fine Day Cafe & Reading Room,ChIJ___P1ssYDTkRQDTjL5IZreU,"Ground Floor, MPD Tower, Golf Course Rd, DLF Phase 5, Sector 43, Gurugram",4.4,Sahil Mittal,"This cafe is cozy and beautifully designed, exuding a delightful ambiance and vibe. I especially loved the array of books and games available to enjoy alongside your meal. Moreover, the food was delicious, adding to the overall experience. It's a charming spot for a relaxing meal."
Delhi,cafe,Diggin Cafe,ChIJtYT6jJ7iDDkRgBocyn5pOpI,"Santushti Shopping Complex Shop No-10 Opp Samrat Hotel, New Delhi",4.4,Akshank Sharma,"I went there for lunch with my friends. There was about 30 min waiting time. There were indoor and outdoor dinning options. Ambience was good and staff is friendly, and the service is quick. If you're looking for a chill place with good food, Diggin cafe is definitely worth a visit!"
Delhi,cafe,Diggin Cafe,ChIJtYT6jJ7iDDkRgBocyn5pOpI,"Santushti Shopping Complex Shop No-10 Opp Samrat Hotel, New Delhi",4.4,Mohit Daya,"Everything is about best is cafe ,
Food cost average will be around 1500 for two and up for more .
The cafe is very very nice ,
And food is ultimately tasty literally,
I tried pasta fretuccini al fungi , it was so delicious, I can't even describe in words .
Try it ,you will love it for sure ."
Delhi,cafe,Diggin Cafe,ChIJtYT6jJ7iDDkRgBocyn5pOpI,"Santushti Shopping Complex Shop No-10 Opp Samrat Hotel, New Delhi",4.4,Khyati Rao,"It's a lovely spot to go out with friends or on a date. The pizza was Ah-mazing here!
Would highly recommend to everyone.
Overall 4/5 for everything.
Also the place looks so beautiful during the monsoon season🥹🤌🏻"
Delhi,cafe,Diggin Cafe,ChIJtYT6jJ7iDDkRgBocyn5pOpI,"Santushti Shopping Complex Shop No-10 Opp Samrat Hotel, New Delhi",4.4,Debashish Mukherjee,"Excellent joint within the military camp. Exceptional menu of continental , chinese and breakfast . All dishes are worthy of trying. The taste is original and the sauces used are great. The quantity very sumptuous. The price very friendly. The they have time up with Zomato . So sir back at home in this oppressive heat and enjoy your order. A highly recommended option for all ages."
Delhi,cafe,Diggin Cafe,ChIJtYT6jJ7iDDkRgBocyn5pOpI,"Santushti Shopping Complex Shop No-10 Opp Samrat Hotel, New Delhi",4.4,dharvi singh,Very aesthetic and good vibes place.... I just love their aura and food.... Everything is so awesome... Must try their guava mocktail it was a good tangy guava type.... The penne arrabiata pasta was too good.... The cappuccino was also good.... Vibes and surroundings are very calming and soothing..
Delhi,cafe,London Street Cafe,ChIJVVWVtmn7DDkREc2k5xsqCz0,"Aditya Mega Mall, Maharaja Surajmal Marg, Vishwas Nagar Extension, Vishwas Nagar, Shahdara, New Delhi, Delhi",4.6,Satyam Sharma,"One of the best cafe in East Delhi for pure veg food. The variety and taste of their dishes are outstanding. We celebrated our anniversary here, and it was an unforgettable experience. The ambiance is perfect, and they also serve alcohol, which was a great addition. Best place to create parties like birthday parties, anniversary parties, and kitty parties"
Delhi,cafe,London Street Cafe,ChIJVVWVtmn7DDkREc2k5xsqCz0,"Aditya Mega Mall, Maharaja Surajmal Marg, Vishwas Nagar Extension, Vishwas Nagar, Shahdara, New Delhi, Delhi",4.6,Life of Paetoo,"If you’re searching for a vegetarian cafe with a bar, London street cafe is the place to be! This best vegetarian restaurant in East Delhi offers a delightful range of pure veg dishes alongside a well-curated selection of alcoholic beverages. The atmosphere is perfect for hosting parties, making it the best place to create parties like birthday celebrations, anniversaries, and kitty parties. Truly a gem in East Delhi!"
Delhi,cafe,London Street Cafe,ChIJVVWVtmn7DDkREc2k5xsqCz0,"Aditya Mega Mall, Maharaja Surajmal Marg, Vishwas Nagar Extension, Vishwas Nagar, Shahdara, New Delhi, Delhi",4.6,The Travel Being,"Celebrated mother’s birthday here. Group of 14 guest.
Food was the highlight. Everybody loved it
Ambience was good
Outside seating n decoration good for evening seating n photography.
Over all experience was great."
Delhi,cafe,London Street Cafe,ChIJVVWVtmn7DDkREc2k5xsqCz0,"Aditya Mega Mall, Maharaja Surajmal Marg, Vishwas Nagar Extension, Vishwas Nagar, Shahdara, New Delhi, Delhi",4.6,Muskan Gupta,"One of the best cafe in East Delhi for pure veg food. The variety and taste of their dishes are outstanding. We celebrated birthday here, and it was an unforgettable experience. The ambiance is perfect, and they also serve alcohol, which was a great addition. The food is very tasty
Must visit."
Delhi,cafe,London Street Cafe,ChIJVVWVtmn7DDkREc2k5xsqCz0,"Aditya Mega Mall, Maharaja Surajmal Marg, Vishwas Nagar Extension, Vishwas Nagar, Shahdara, New Delhi, Delhi",4.6,Crazycute_ Scooby,Cafe is good. Service and food both were good. They  take care of my kid. They gave free fries for the baby and even the teddy so that he gets  busy.
Delhi,cafe,Cafe By Soul | Best Outdoor Coffee Cafe,ChIJ7zXZtSUZDTkR9QVy0_g14L8,"B-11/1, Ashoka Cresent Marg, DLF Phase 1, Sector 26A, Gurugram",4.3,Rad Rider,"A small cafe opened in a bungalow covering the garden and a small enclosed space, good for a nice quiet coffee, smoothie or shake with your loved ones. Food is overpriced however decent though nothing exceptional keeping in mind their high menu pricing. They have limited kitchen staff hence takes quite some time to prepare food and Serve. It seemed more like a local coffee spot with majority coming from the society itself."
Delhi,cafe,Cafe By Soul | Best Outdoor Coffee Cafe,ChIJ7zXZtSUZDTkR9QVy0_g14L8,"B-11/1, Ashoka Cresent Marg, DLF Phase 1, Sector 26A, Gurugram",4.3,Richard Hughe,"Small café with both indoor and outdoor seating. While we initially sat outside for breakfast there were so many mosquitoes in the seating area we had to move indoors. The air conditioning was superb and nicely chilled. The coffees (both hot and cold) and their smoothies were excellent. The portion size of their chicken club sandwich and veg baguette was big but lacked taste. Even their masala omelette was average, nothing justifying the premium rates of the dishes. The service for food items took very long, so long that we had to re confirm with the staff if they remember our pending dish.
Overall nice cute little setup, has room for improvement in the food department wrt. Taste and quicker service.
Has a good big parking on the opposite vacant plot and they open early. Wished the dining experience was better."
Delhi,cafe,Cafe By Soul | Best Outdoor Coffee Cafe,ChIJ7zXZtSUZDTkR9QVy0_g14L8,"B-11/1, Ashoka Cresent Marg, DLF Phase 1, Sector 26A, Gurugram",4.3,Varun Sahgal,"A small cafe with sitting space of 14 people inside and almost 15 people in the open. It’s on the ground floor and uses the open space of the plot which has a Multi story building.

The menu is big and has a good variety for both vegetarian and non vegetarians.  Operating hours is 8.30 am - 11.00 pm.

They have few books for one to read in case they want.

The legs of the table makes sitting a little uncomfortable.

We ordered Garlic Baguette Sandwich, Flat white and a caramel classic cold coffee.

They had a little confusion with the sandwich and made another sandwich than what we ordered but it was changed so we got what we ordered finally.

Flat white - 7/10
Cold coffee- 7/10
Sandwich - 7/10"
Delhi,cafe,Cafe By Soul | Best Outdoor Coffee Cafe,ChIJ7zXZtSUZDTkR9QVy0_g14L8,"B-11/1, Ashoka Cresent Marg, DLF Phase 1, Sector 26A, Gurugram",4.3,sid pahuja,"June 2024 : Located in dlf phase 1 it is a nice little cafe. Parking is ample outside in open plots.

Both seating options outside and inside, limited space though.

We tried chic peas burger and mushroom soup which were good.
Nothing out of the world and a little pricey.

But the cafe ambience was nice."
Delhi,cafe,Cafe By Soul | Best Outdoor Coffee Cafe,ChIJ7zXZtSUZDTkR9QVy0_g14L8,"B-11/1, Ashoka Cresent Marg, DLF Phase 1, Sector 26A, Gurugram",4.3,Khushbu Gupta,"A cute little cafe with beautiful lighting, greenery and delicious food choices. I ordered virgin Sangria with Classic Red Sauce Pasta, which was yummilicious. I also relished Salmon dish and Grilled Chicken dish, both were served in classic European style with lots of veggies. Good place to hangout with friends and family."
Delhi,cafe,Rose Cafe,ChIJP7ynB-ThDDkRefXHodun2uQ,"Ground Floor, Eldeco Centre, Metro station, G6R and G7R1, Malviya Nagar, New Delhi",4.1,Pooja Rahi,"A cosy joint amidst nowhere. As you step foot into it you are transported into an era different from the present but definitely blissful.
It seems like time has come to a standstill.
Mornings are the best time to visit to enjoy the peace and tranquility. Although any other time would be as good.
Seating arrangement is offered both indoors and outdoors. The outdoors too offer quite some privacy.
Even though the menu is quite regular akin to any other cafe - the freshness of food beholds you. It’s the ingredients that make all the difference.
Salads, pasta all quite flavourful. But what is really palette enhancing is the drinks accompanying.
One of the best strawberry shakes ever tasted.
Lemon ginger tea with oodles of honey add to the leisurely ambience.
Must visit on a lazy Sunday afternoon."
Delhi,cafe,Rose Cafe,ChIJP7ynB-ThDDkRefXHodun2uQ,"Ground Floor, Eldeco Centre, Metro station, G6R and G7R1, Malviya Nagar, New Delhi",4.1,Lucy Ringu,Beautiful ambience with good food and great service. Located inside Eldeco centre building on the ground floor. Must visit when you are in Delhi.
Delhi,cafe,Rose Cafe,ChIJP7ynB-ThDDkRefXHodun2uQ,"Ground Floor, Eldeco Centre, Metro station, G6R and G7R1, Malviya Nagar, New Delhi",4.1,Visheshta Pandit,It was my first time visiting a cafe and that first experience was so bad because the food was too expensive and the taste was very average also the cafe from outside was looking very normal that we couldn't identify it and the interior was okay and aesthetic but still I would avoid going back here again
Delhi,cafe,Rose Cafe,ChIJP7ynB-ThDDkRefXHodun2uQ,"Ground Floor, Eldeco Centre, Metro station, G6R and G7R1, Malviya Nagar, New Delhi",4.1,Aanchal Seth,"Visited this cafe and found the ambiance to be quite aesthetic but just okay, not really impressive. The decor has a vintage vibe. The location of the cafe is in a somewhat shady area, which made me a bit uncomfortable.

When it came to the food, I ordered red sauce pasta and pizza. Both dishes were honestly just okay. The pasta lacked the rich flavor I was hoping for and the pizza was pretty average. One of the biggest drawbacks was the price. The cost of the food and drinks was quite high compared to the taste and quality. I felt that the value for money was not justified.

Overall, my experience was disappointing. I found the cafe to be overrated."
Delhi,cafe,Rose Cafe,ChIJP7ynB-ThDDkRefXHodun2uQ,"Ground Floor, Eldeco Centre, Metro station, G6R and G7R1, Malviya Nagar, New Delhi",4.1,Kriti Sharma,"The Mediterranean food and coolers here were amazing, perfect for summer and rainy weather. Nice place to hang out with friends."
Delhi,cafe,BACKUP CAFE (GURUGRAM),ChIJGwQbwlMZDTkRGCJvS-TGgaw,"Shop no.5, BACK•UP CAFE, Chhoti, Mata wali Gali, Sukhrali, Sector 17, Gurugram",4.8,Shubham Jain,"Backup cafe boasts an impressive array of pizza options, catering to all taste buds and dietary preferences. From classic Margherita to inventive gourmet combinations, there was something for everyone."
Delhi,cafe,BACKUP CAFE (GURUGRAM),ChIJGwQbwlMZDTkRGCJvS-TGgaw,"Shop no.5, BACK•UP CAFE, Chhoti, Mata wali Gali, Sukhrali, Sector 17, Gurugram",4.8,Shafhad Khan,"The staff at The BackUP Cafe provides outstanding service. They are attentive, friendly, and knowledgeable about the menu. They go the extra mile to ensure that guests feel welcomed and well taken care of. From the moment you walk in until you leave, the service is top-notch."
Delhi,cafe,BACKUP CAFE (GURUGRAM),ChIJGwQbwlMZDTkRGCJvS-TGgaw,"Shop no.5, BACK•UP CAFE, Chhoti, Mata wali Gali, Sukhrali, Sector 17, Gurugram",4.8,Kanchan Kumari,"Here's staff behaviour is too bad ,, they are like (this generation is not for cash in rude way).   I don't know why like that, even they are here for service not for rude or behaving like nonsence,,,   don't visit their guys it's totally bad experience.."
Delhi,cafe,BACKUP CAFE (GURUGRAM),ChIJGwQbwlMZDTkRGCJvS-TGgaw,"Shop no.5, BACK•UP CAFE, Chhoti, Mata wali Gali, Sukhrali, Sector 17, Gurugram",4.8,theijeshwar s,"If you find yourself in Sector 17, Gurugram, and craving a delicious pizza, look no further than Back Up Cafe. Nestled in the heart of the city, this charming café offers a delightful culinary experience with its impressive pizza selection.

The pizzas at Back Up Cafe are nothing short of delightful. From the first bite, you can taste the freshness of the ingredients and the expertise of the chefs. The crust is perfectly crisp on the outside yet wonderfully soft on the inside, providing the ideal foundation for the flavorful toppings.

What sets Back Up Cafe's pizza apart is the quality of its ingredients. Each slice is generously adorned with premium toppings, from savory meats to fresh vegetables, all complemented by rich, melted cheese and tangy tomato sauce. Whether you prefer classic combinations or adventurous flavors, there is a pizza to suit every palate.

Moreover, the ambiance of Back Up Cafe adds to the overall dining experience. The cozy atmosphere and friendly service make it the ideal spot to enjoy a leisurely meal with friends or family.

In conclusion, if you're in Gurugram and craving a slice of heaven, head to Back Up Cafe in Sector 17. With its delectable pizzas and inviting ambiance, it's sure to become your go-to spot for a satisfying culinary escape."
Delhi,cafe,BACKUP CAFE (GURUGRAM),ChIJGwQbwlMZDTkRGCJvS-TGgaw,"Shop no.5, BACK•UP CAFE, Chhoti, Mata wali Gali, Sukhrali, Sector 17, Gurugram",4.8,Himanshu Mann,"Backup Cafe at Sector 17 in Gurugram is a culinary gem, offering a delightful fusion of flavors that tantalize the taste buds. The diverse menu boasts an impressive array of dishes, each prepared with precision and care. From the first bite to the last, the food exudes freshness and quality ingredients, creating a memorable dining experience. The ambiance is inviting, complemented by attentive staff who enhance the overall warmth of the place. Whether you're a local resident or just passing through, Backup Cafe is a must-visit destination for food enthusiasts seeking a perfect blend of taste and ambiance."
Delhi,cafe,Coffee Cafe 9,ChIJ4VG8oIrhDDkRh9jA5wgGi7w,"143, Khirki Extension, Malviya Nagar, New Delhi",4.5,PSR,"This small cafe is in a prime location and you can stop anytime to grab anything from the menu
We had strawberry iced cooler,and blue cooler and it was totally not worth it. The taste is really bad specially the blue cooler.
The only saving grace was the white sauce pasta which was very tasty and full of veggies, nicely made and worth the price,the quantity is enough to share it with two people.
The service is good too.
The cafe is maintained well,could be better but still looks clean and good.
Will probably visit again to try something else."
Delhi,cafe,Coffee Cafe 9,ChIJ4VG8oIrhDDkRh9jA5wgGi7w,"143, Khirki Extension, Malviya Nagar, New Delhi",4.5,Gaganmahayan,"A small cafe located in khirkee extension ( Malviya Nagar). I really like the atmosphere and amazing interior. Food was very tasty. Prices are quite affordable with quality maintained at the same time. Must try their Hakka Noodles & Chilli Paneer Gravy , Fried -Paneer Momos , and Oreo Choco Chip Waffle. Also the staff was very friendly and polite. 💫🙌"
Delhi,cafe,Coffee Cafe 9,ChIJ4VG8oIrhDDkRh9jA5wgGi7w,"143, Khirki Extension, Malviya Nagar, New Delhi",4.5,aroswapnil Shinde,"Worth a visit.
Worth paying.
Worth spending time here.

Beautiful ambiance and nice fragrance.
Beautiful people.
Food is good with such a beautiful peaceful music...

All the best guys.. doing great Job"
Delhi,cafe,Coffee Cafe 9,ChIJ4VG8oIrhDDkRh9jA5wgGi7w,"143, Khirki Extension, Malviya Nagar, New Delhi",4.5,Meenakshi Gandotra,"One of the most affordable and chilled cafe. It's right at the start of Khirki Extension so you don't get stuck in traffic and is near to main road so you can easily travel.

Their veg Maggie, cold coffee frappe and spinach corn sandwich is great."
Delhi,cafe,Coffee Cafe 9,ChIJ4VG8oIrhDDkRh9jA5wgGi7w,"143, Khirki Extension, Malviya Nagar, New Delhi",4.5,Akshay Kumar,"One of the best cafes I've ever been to, food and drinks are just amazing, the staff is also amazing, allover a good place if you're looking for a good coffee and a place to relax"
Delhi,cafe,The Reader's Cafe,ChIJ1ylGHK36DDkRdE_zvqtiy14,"B-208-212, First Floor, Indirapuram Habitat Centre, Plot No 16, Ahinsa Khand 1, Indirapuram, Ghaziabad",4.3,Dheeraj Pandey,"Located at Indirapuram Habitat Centre.
It’s a European cuisine cum book cafe to enjoy delectable cuisines. European
Extensive menu for coffee lovers alongside iced and hot teas, fresh juices & smoothies.

The thing is if you have an outlet having books and naming it readers cafe then there should be less noise and kitchen should be inside.So much noise for reading a book.
Either keep it as cafe with books or just remove books and change the outlet name to normal restaurant.Pricy as compared to the portion they offer.
Overall if you are a foody then it’s ok but if you like to read books and enjoy snack this place is not for book lovers."
Delhi,cafe,The Reader's Cafe,ChIJ1ylGHK36DDkRdE_zvqtiy14,"B-208-212, First Floor, Indirapuram Habitat Centre, Plot No 16, Ahinsa Khand 1, Indirapuram, Ghaziabad",4.3,Ayushi Soni,It was truly a magnificent place to hangout with friends. The food was delicious specially the drinks in we had green apple mojito and coffee. The pasta was perfectly made and so was the mushroom burchetta.
Delhi,cafe,The Reader's Cafe,ChIJ1ylGHK36DDkRdE_zvqtiy14,"B-208-212, First Floor, Indirapuram Habitat Centre, Plot No 16, Ahinsa Khand 1, Indirapuram, Ghaziabad",4.3,Priyanka Yadav,"Located at Indirapuram Habitat Centre.
Its a European cuisine cum book cafe to enjoy delectable cuisines with friends and family. Inspired by English and East European cuisines, which is reflected in the menu and ambiance.

There is an extensive menu for coffee lovers alongside iced and hot teas, fresh juices & smoothies.

A Blissful Haven For The Bookworms! It’s a cozy cafe with wooden interiors and tons of books adorning one of the walls.

They've got a massive collection of books ranging from fiction to non-fiction, Decked with vibrant-hued chairs, this airy cafe is ideal for all those of you who love to read while you binge eat.

food is amazing."
Delhi,cafe,The Reader's Cafe,ChIJ1ylGHK36DDkRdE_zvqtiy14,"B-208-212, First Floor, Indirapuram Habitat Centre, Plot No 16, Ahinsa Khand 1, Indirapuram, Ghaziabad",4.3,Gautam Singh,First of all - the Readers and Cafe are separate — upon arrival we came to know that you can’t order while reading and vice versa. Secondly they given green tea for any variety of herbal tea requested - do not expect authentic Darjeeling or Assam tea- those would be coming from a tea bag. The food taste wasn’t that great - pizza crust was crispy for a thick crust pizza. The coffee was good but not up to the value of the price. I won’t be coming back here again.
Delhi,cafe,The Reader's Cafe,ChIJ1ylGHK36DDkRdE_zvqtiy14,"B-208-212, First Floor, Indirapuram Habitat Centre, Plot No 16, Ahinsa Khand 1, Indirapuram, Ghaziabad",4.3,Vaibhav Dangwal,"What I didn't like was the price. 5 drinks, 3 food items - bill was 3400. Not value for money. We wanted to have tea, but didn't wanted to pay 300 rupees for a tea bag and hot water.
Food was okay, pastas sauce was wayyy too tangy."
Delhi,cafe,The Good Food Cafe,ChIJofC3v9wDDTkR3-6n0n58lLU,"UG -1, BIG V Vardhman Times Plaza, New Delhi",4.2,Paras Garg,"Only The Name is The Good Food. IRONY is ,it wasn't Good at all. I ordered Chicken Veggie Pizza Surprise and i literally got surprised like someone can actually Ruin pizza this much. Very Dry pizza Cheese wasnt good at all. And Cold Coffee was 6/10 it was more like Milk Shake with Coffee Flavour. Never visiting again.
Hot Coffee Prices are as same as StarBucks🙃"
Delhi,cafe,The Good Food Cafe,ChIJofC3v9wDDTkR3-6n0n58lLU,"UG -1, BIG V Vardhman Times Plaza, New Delhi",4.2,EG Plus Security Systems,"One of the oldest cafe in rohini pitampura area

With
Superb food
Fast service

We tried
Watermelon slush
Mezze platter
Bento box chili bao
Famous pizza"
Delhi,cafe,The Good Food Cafe,ChIJofC3v9wDDTkR3-6n0n58lLU,"UG -1, BIG V Vardhman Times Plaza, New Delhi",4.2,Neha Mahajan,"This place is cosy and beautifully constructed...Loved the lamp detailing and artificial flowers on the roof..We ordered their mix sauce pasta which was quite decent unlike other places full of spices n other condiments..It was good👍
Then ordered their farm house pizza 🍕 which was again loaded with veggies and was nice..Plain fries and fresh lime mojito was good
Overall, nice experience 💯
One can visit this place with family and friends 😀"
Delhi,cafe,The Good Food Cafe,ChIJofC3v9wDDTkR3-6n0n58lLU,"UG -1, BIG V Vardhman Times Plaza, New Delhi",4.2,jhankar saharan,"i ordered a bbq chicken wrap from swiggy and there were insects crawling in the entire wrap.
disgusting and  unhygienic.
i will never order from here and neither will i ever recommend anyone."
Delhi,cafe,The Good Food Cafe,ChIJofC3v9wDDTkR3-6n0n58lLU,"UG -1, BIG V Vardhman Times Plaza, New Delhi",4.2,RK.GAMING,"I’m in love with the natural look of Good Food Café. The wooden furniture and greenery make it feel cozy and inviting. The live kitchen adds an exciting element—you can see the chefs working their magic. It’s a great place to relax and enjoy a meal with friends."""
Delhi,cafe,Ququ Cafe,ChIJHfHhIEcZDTkR5FB4cY1Ajg8,"Golf Course Rd, Horizon Colony, Sector 43, Gurugram",4.9,Shankar Rawlley,"The place is wonderful and we've been here a couple of times. Love the cream puff.
The only missing item here is the food. If only the food menu was active, we would be able to sit here for longer and order much more!"
Delhi,cafe,Ququ Cafe,ChIJHfHhIEcZDTkR5FB4cY1Ajg8,"Golf Course Rd, Horizon Colony, Sector 43, Gurugram",4.9,Wandering Akriti,"Here's honest rating of the bobas I've tried.

Cheaper than other restaurants

cocoa lover - 5 stars - can never go wrong with this flavour. If this is your first time trying boba, then go with this option.

Orange/matcha/passion fruit tea - 3.5 stars - the tea is good. The after taste is a bit bitter.

Sitting space is cosy. Good place to try out bobas."
Delhi,cafe,Ququ Cafe,ChIJHfHhIEcZDTkR5FB4cY1Ajg8,"Golf Course Rd, Horizon Colony, Sector 43, Gurugram",4.9,Armie Kusela Abdul,The variety of bubble tea flavors at Ququ Cafe is impressive. It's a paradise for tea enthusiasts! I will definitely go back!
Delhi,cafe,Ququ Cafe,ChIJHfHhIEcZDTkR5FB4cY1Ajg8,"Golf Course Rd, Horizon Colony, Sector 43, Gurugram",4.9,Priya Sareen,With this drink i got addicted  when i used to travel abroad a lot. Never found this great taste. If u want to try u can try any one i can bet everything will be very tasty. My personal favourite is Okinawa here roasted brown sugar. The staff are just amazing Priyanka  and Sonia made me introduce this drink and ever since this my go to drink. Staff here is really polite. Cheers to all girl staff here. Kudos.
Delhi,cafe,Ququ Cafe,ChIJHfHhIEcZDTkR5FB4cY1Ajg8,"Golf Course Rd, Horizon Colony, Sector 43, Gurugram",4.9,Twinkle Ghangas,Priyanka & Vijay have been dedicated towards their service and hospitality. They make every trip to QuQu worth going back to!
Delhi,cafe,HayDay Cafe,ChIJ4QVyUuoBDTkRzHBOVmSmSHc,"Plot, P-2, Golf Crse Rd, Sector 27, Gurugram",4.8,Raj Kumar,"Nice Cafe, has a good atmosphere and decoration...
Have a number of food options. Also, you can get both indoor and outdoor seating options. The music selection is great. When we entered we felt a bit awkward as no one was there to address us, but after that all seems fine.

Tea and coffee is something not up to mark as per the place and price. Overall the food is nice."
Delhi,cafe,HayDay Cafe,ChIJ4QVyUuoBDTkRzHBOVmSmSHc,"Plot, P-2, Golf Crse Rd, Sector 27, Gurugram",4.8,Nidhi Tyagi,Food quality and taste is very good. staaf nature is very soft and good service.cafe decoration is too good 👍.
Delhi,cafe,HayDay Cafe,ChIJ4QVyUuoBDTkRzHBOVmSmSHc,"Plot, P-2, Golf Crse Rd, Sector 27, Gurugram",4.8,Vandana Pandey,Fantastic service and loved the ambience.  Planned my husband's birthday here and it was awesome. Great experience at Hayday. A must visit!
Delhi,cafe,HayDay Cafe,ChIJ4QVyUuoBDTkRzHBOVmSmSHc,"Plot, P-2, Golf Crse Rd, Sector 27, Gurugram",4.8,itishree gupta,Awesum ambience with a beautiful music and seating. Had an amazing time at this place. Highly recommend.
Delhi,cafe,HayDay Cafe,ChIJ4QVyUuoBDTkRzHBOVmSmSHc,"Plot, P-2, Golf Crse Rd, Sector 27, Gurugram",4.8,Bhaskar Jha,"Great place for hangout! Perfect ambience to share moments with loved ones and enjoy the evening.. terrace is just wow!
Do come and would recommend to friends"
